IND_NAME,DIM_GEO_NAME,IND_CODE,DIM_GEO_CODE,DIM_TIME_YEAR,DIM_1_CODE,VALUE_NUMERIC,VALUE_STRING,VALUE_COMMENTS
Tuberculosis incidence (per 100 000 population),Sao Tome and Principe,MDG_0000000020,STP,2022,,113.0,113.0,
Under-five mortality rate (per 1000 live births),Sao Tome and Principe,MDG_0000000007,STP,2022,SEX_BTSX,14.4557199478,14.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Saudi Arabia,NCD_BMI_30A,SAU,2022,SEX_BTSX,40.5990791321,40.6,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Saudi Arabia,M_Est_tob_curr_std,SAU,2022,SEX_BTSX,14.8999996185,14.9,The most recent survey was conducted in 2019. This is a projection.
Density of dentists (per 10 000 population) ,Saudi Arabia,HWF_0010,SAU,2022,,6.5640001297,6.6,Value obtained from Licensed to Practice
Density of medical doctors (per 10 000 population) ,Saudi Arabia,HWF_0001,SAU,2022,,30.767999649,30.8,
Density of nursing and midwifery personnel (per 10 000 population) ,Saudi Arabia,HWF_0006,SAU,2022,,55.0849990845,55.1,
Density of pharmacists (per 10 000 population) ,Saudi Arabia,HWF_0014,SAU,2022,,9.34899997711,9.3,Value obtained from Licensed to Practice
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Saudi Arabia,WHS4_100,SAU,2022,,98.0,98.0,
Malaria incidence (per 1000 population at risk),Saudi Arabia,MALARIA_EST_INCIDENCE,SAU,2022,,0.0,0.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Saudi Arabia,MCV2,SAU,2022,,98.0,98.0,
Neonatal mortality rate (per 1000 live births),Saudi Arabia,WHOSIS_000003,SAU,2022,SEX_BTSX,3.09465289116,3.0,
New HIV infections (per 1000 uninfected population),Saudi Arabia,SDGHIV,SAU,2022,SEX_BTSX,0.039999999106,0.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Saudi Arabia,PCV3,SAU,2022,,98.0,98.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Saudi Arabia,NCD_BMI_PLUS2C,SAU,2022,SEX_BTSX,18.1219997406,18.1,
Prevalence of overweight in children under 5 (%),Saudi Arabia,NUTOVERWEIGHTPREV,SAU,2022,,10.1000003815,10.1,
Prevalence of stunting in children under 5 (%),Saudi Arabia,NUTSTUNTINGPREV,SAU,2022,,12.3999996185,12.4,
Proportion of population using safely-managed sanitation services (%),Saudi Arabia,WSH_SANITATION_SAFELY_MANAGED,SAU,2022,,79.9238967896,80.0,
Proportion of population with primary reliance on clean fuels and technology (%),Saudi Arabia,PHE_HHAIR_PROP_POP_CLEAN_FUELS,SAU,2022,,100.0,100.0,
Proportion of safely treated domestic wastewater flows (%),Saudi Arabia,WSH_DOMESTIC_WASTE_SAFELY_TREATED,SAU,2022,,85.1901626587,85.0,
Reported number of people requiring interventions against NTDs,Saudi Arabia,SDGNTDTREATMENT,SAU,2022,,4223.0,4223.0,Aggregation across diseases
Tuberculosis incidence (per 100 000 population),Saudi Arabia,MDG_0000000020,SAU,2022,,8.19999980927,8.2,
Under-five mortality rate (per 1000 live births),Saudi Arabia,MDG_0000000007,SAU,2022,SEX_BTSX,6.43102216721,6.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Senegal,NCD_BMI_30A,SEN,2022,SEX_BTSX,10.2071399689,10.2,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Senegal,M_Est_tob_curr_std,SEN,2022,SEX_BTSX,6.5,6.5,The most recent survey was conducted in 2017. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Senegal,SDGODAWS,SEN,2022,,92.2314987183,92.2,
Density of dentists (per 10 000 population) ,Senegal,HWF_0010,SEN,2022,,0.128999993205,0.1,
Density of medical doctors (per 10 000 population) ,Senegal,HWF_0001,SEN,2022,,1.26400005817,1.3,
Density of nursing and midwifery personnel (per 10 000 population) ,Senegal,HWF_0006,SEN,2022,,4.35400009155,4.4,
Density of pharmacists (per 10 000 population) ,Senegal,HWF_0014,SEN,2022,,0.202999994159,0.2,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Senegal,WHS4_100,SEN,2022,,88.0,88.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Senegal,SDGHPVRECEIVED,SEN,2022,SEX_FMLE,25.0,25.0,
Malaria incidence (per 1000 population at risk),Senegal,MALARIA_EST_INCIDENCE,SEN,2022,,48.0187416077,48.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Senegal,MCV2,SEN,2022,,66.0,66.0,
Neonatal mortality rate (per 1000 live births),Senegal,WHOSIS_000003,SEN,2022,SEX_BTSX,20.4459400177,20.0,
New HIV infections (per 1000 uninfected population),Senegal,SDGHIV,SEN,2022,SEX_BTSX,0.090000003576,0.1,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Senegal,PCV3,SEN,2022,,88.0,88.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Senegal,NCD_BMI_PLUS2C,SEN,2022,SEX_BTSX,2.52083992958,2.5,
Prevalence of overweight in children under 5 (%),Senegal,NUTOVERWEIGHTPREV,SEN,2022,,3.40000009537,3.4,
Prevalence of stunting in children under 5 (%),Senegal,NUTSTUNTINGPREV,SEN,2022,,17.0,17.0,
Proportion of population using a hand-washing facility with soap and water (%),Senegal,WSH_HYGIENE_BASIC,SEN,2022,,22.2460098267,22.0,
Proportion of population using safely-managed drinking-water services (%),Senegal,WSH_WATER_SAFELY_MANAGED,SEN,2022,,26.6925907135,27.0,
Proportion of population using safely-managed sanitation services (%),Senegal,WSH_SANITATION_SAFELY_MANAGED,SEN,2022,,14.0615997314,14.0,
Proportion of population with primary reliance on clean fuels and technology (%),Senegal,PHE_HHAIR_PROP_POP_CLEAN_FUELS,SEN,2022,,32.2999992371,32.0,
Proportion of safely treated domestic wastewater flows (%),Senegal,WSH_DOMESTIC_WASTE_SAFELY_TREATED,SEN,2022,,7.7996301651,8.0,
Reported number of people requiring interventions against NTDs,Senegal,SDGNTDTREATMENT,SEN,2022,,3305281.0,3305281.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Senegal,SDGODA01,SEN,2022,,5.73000001907,5.7,
Tuberculosis incidence (per 100 000 population),Senegal,MDG_0000000020,SEN,2022,,112.0,112.0,
Under-five mortality rate (per 1000 live births),Senegal,MDG_0000000007,SEN,2022,SEX_BTSX,36.9656791687,37.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Serbia,NCD_BMI_30A,SRB,2022,SEX_BTSX,22.5079193115,22.5,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Serbia,M_Est_tob_curr_std,SRB,2022,SEX_BTSX,39.5,39.5,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Serbia,SDGODAWS,SRB,2022,,21.3736000061,21.4,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Serbia,WHS4_100,SRB,2022,,92.0,92.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Serbia,SDGHPVRECEIVED,SRB,2022,SEX_FMLE,0.0,0.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Serbia,MCV2,SRB,2022,,89.0,89.0,
Neonatal mortality rate (per 1000 live births),Serbia,WHOSIS_000003,SRB,2022,SEX_BTSX,3.16726899147,3.0,
New HIV infections (per 1000 uninfected population),Serbia,SDGHIV,SRB,2022,SEX_BTSX,0.019999999553,0.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Serbia,PCV3,SRB,2022,,89.0,89.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Serbia,NCD_BMI_PLUS2C,SRB,2022,SEX_BTSX,10.9384298325,10.9,
Prevalence of overweight in children under 5 (%),Serbia,NUTOVERWEIGHTPREV,SRB,2022,,9.89999961853,9.9,
Prevalence of stunting in children under 5 (%),Serbia,NUTSTUNTINGPREV,SRB,2022,,4.59999990463,4.6,
Proportion of population using safely-managed drinking-water services (%),Serbia,WSH_WATER_SAFELY_MANAGED,SRB,2022,,75.0752487183,75.0,
Proportion of population using safely-managed sanitation services (%),Serbia,WSH_SANITATION_SAFELY_MANAGED,SRB,2022,,25.3874397278,25.0,
Proportion of population with primary reliance on clean fuels and technology (%),Serbia,PHE_HHAIR_PROP_POP_CLEAN_FUELS,SRB,2022,,82.9000015259,83.0,
Proportion of safely treated domestic wastewater flows (%),Serbia,WSH_DOMESTIC_WASTE_SAFELY_TREATED,SRB,2022,,36.4771385193,36.0,
Reported number of people requiring interventions against NTDs,Serbia,SDGNTDTREATMENT,SRB,2022,,0.0,0.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Serbia,SDGODA01,SRB,2022,,1.24000000954,1.2,
Tuberculosis incidence (per 100 000 population),Serbia,MDG_0000000020,SRB,2022,,14.0,14.0,
Under-five mortality rate (per 1000 live births),Serbia,MDG_0000000007,SRB,2022,SEX_BTSX,5.0787229538,5.0,
Adolescent birth rate (per 1000 women),Seychelles,MDG_0000000003,SYC,2022,AGEGROUP_YEARS10-14,1.0,1.0,Registration National Statistics
Adolescent birth rate (per 1000 women),Seychelles,MDG_0000000003,SYC,2022,AGEGROUP_YEARS15-19,46.0,46.0,Registration National Statistics
Age-standardized prevalence of obesity among adults (18+ years) (%),Seychelles,NCD_BMI_30A,SYC,2022,SEX_BTSX,29.3616905212,29.4,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Seychelles,M_Est_tob_curr_std,SYC,2022,SEX_BTSX,20.2000007629,20.2,The most recent survey was conducted in 2013. This is a projection.
Density of dentists (per 10 000 population) ,Seychelles,HWF_0010,SYC,2022,,4.10799980164,4.1,
Density of medical doctors (per 10 000 population) ,Seychelles,HWF_0001,SYC,2022,,38.188999176,38.2,
Density of nursing and midwifery personnel (per 10 000 population) ,Seychelles,HWF_0006,SYC,2022,,72.736000061,72.7,
Density of pharmacists (per 10 000 population) ,Seychelles,HWF_0014,SYC,2022,,3.26799988747,3.3,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Seychelles,WHS4_100,SYC,2022,,97.0,97.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Seychelles,SDGHPVRECEIVED,SYC,2022,SEX_FMLE,84.0,84.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Seychelles,MCV2,SYC,2022,,98.0,98.0,
Neonatal mortality rate (per 1000 live births),Seychelles,WHOSIS_000003,SYC,2022,SEX_BTSX,8.96432781219,9.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Seychelles,PCV3,SYC,2022,,97.0,97.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Seychelles,NCD_BMI_PLUS2C,SYC,2022,SEX_BTSX,18.1059207916,18.1,
Prevalence of overweight in children under 5 (%),Seychelles,NUTOVERWEIGHTPREV,SYC,2022,,9.10000038147,9.1,
Prevalence of stunting in children under 5 (%),Seychelles,NUTSTUNTINGPREV,SYC,2022,,7.19999980927,7.2,
Proportion of births attended by skilled health personnel (%),Seychelles,MDG_0000000025,SYC,2022,,99.8000030518,100.0,"Unclear definition of the cadres included. Seychelles Annual Health Sector Performance Report 2022. Ministry of Health, Seychelles; 2023."
Proportion of population with primary reliance on clean fuels and technology (%),Seychelles,PHE_HHAIR_PROP_POP_CLEAN_FUELS,SYC,2022,,100.0,100.0,
Reported number of people requiring interventions against NTDs,Seychelles,SDGNTDTREATMENT,SYC,2022,,0.0,0.0,Aggregation across diseases
Tuberculosis incidence (per 100 000 population),Seychelles,MDG_0000000020,SYC,2022,,17.0,17.0,
Under-five mortality rate (per 1000 live births),Seychelles,MDG_0000000007,SYC,2022,SEX_BTSX,14.5153598785,15.0,
Age-standardized prevalence of obesity among adults (18+ years) (%),Sierra Leone,NCD_BMI_30A,SLE,2022,SEX_BTSX,7.13001012802,7.1,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Sierra Leone,M_Est_tob_curr_std,SLE,2022,SEX_BTSX,12.8999996185,12.9,The most recent survey was conducted in 2019. This is a projection.
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Sierra Leone,SDGODAWS,SLE,2022,,20.9209003448,20.9,
Density of dentists (per 10 000 population) ,Sierra Leone,HWF_0010,SLE,2022,,0.007000000216,0.1,
Density of medical doctors (per 10 000 population) ,Sierra Leone,HWF_0001,SLE,2022,,0.425000011921,0.4,
Density of nursing and midwifery personnel (per 10 000 population) ,Sierra Leone,HWF_0006,SLE,2022,,11.1870002747,11.2,
Density of pharmacists (per 10 000 population) ,Sierra Leone,HWF_0014,SLE,2022,,0.103000000119,0.1,
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Sierra Leone,WHS4_100,SLE,2022,,91.0,91.0,
Malaria incidence (per 1000 population at risk),Sierra Leone,MALARIA_EST_INCIDENCE,SLE,2022,,308.139312744,308.1,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Sierra Leone,MCV2,SLE,2022,,73.0,73.0,
Neonatal mortality rate (per 1000 live births),Sierra Leone,WHOSIS_000003,SLE,2022,SEX_BTSX,30.835319519,31.0,
New HIV infections (per 1000 uninfected population),Sierra Leone,SDGHIV,SLE,2022,SEX_BTSX,0.439999997616,0.4,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Sierra Leone,PCV3,SLE,2022,,93.0,93.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Sierra Leone,NCD_BMI_PLUS2C,SLE,2022,SEX_BTSX,2.51030993462,2.5,
Prevalence of overweight in children under 5 (%),Sierra Leone,NUTOVERWEIGHTPREV,SLE,2022,,5.19999980927,5.2,
Prevalence of stunting in children under 5 (%),Sierra Leone,NUTSTUNTINGPREV,SLE,2022,,26.0,26.0,
Proportion of population using a hand-washing facility with soap and water (%),Sierra Leone,WSH_HYGIENE_BASIC,SLE,2022,,17.8365802765,18.0,
Proportion of population using safely-managed drinking-water services (%),Sierra Leone,WSH_WATER_SAFELY_MANAGED,SLE,2022,,10.2624197006,10.0,
Proportion of population using safely-managed sanitation services (%),Sierra Leone,WSH_SANITATION_SAFELY_MANAGED,SLE,2022,,15.3874502182,15.0,
Proportion of population with primary reliance on clean fuels and technology (%),Sierra Leone,PHE_HHAIR_PROP_POP_CLEAN_FUELS,SLE,2022,,1.0,1.0,
Proportion of safely treated domestic wastewater flows (%),Sierra Leone,WSH_DOMESTIC_WASTE_SAFELY_TREATED,SLE,2022,,15.3319501877,15.0,
Reported number of people requiring interventions against NTDs,Sierra Leone,SDGNTDTREATMENT,SLE,2022,,7362099.0,7362099.0,Aggregation across diseases
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Sierra Leone,SDGODA01,SLE,2022,,5.88000011444,5.9,
Tuberculosis incidence (per 100 000 population),Sierra Leone,MDG_0000000020,SLE,2022,,286.0,286.0,
Under-five mortality rate (per 1000 live births),Sierra Leone,MDG_0000000007,SLE,2022,SEX_BTSX,100.846603394,101.0,
Adolescent birth rate (per 1000 women),Singapore,MDG_0000000003,SGP,2022,AGEGROUP_YEARS10-14,0.029999999329,0.1,Registration National Statistics & WPP2022
Adolescent birth rate (per 1000 women),Singapore,MDG_0000000003,SGP,2022,AGEGROUP_YEARS15-19,2.66000008583,2.7,Registration National Statistics & WPP2022
Age-standardized prevalence of obesity among adults (18+ years) (%),Singapore,NCD_BMI_30A,SGP,2022,SEX_BTSX,13.8766298294,13.9,
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Singapore,M_Est_tob_curr_std,SGP,2022,SEX_BTSX,16.3999996185,16.4,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2019. This is a projection.
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Singapore,WHS4_100,SGP,2022,,97.0,97.0,
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Singapore,SDGHPVRECEIVED,SGP,2022,SEX_FMLE,71.0,71.0,
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Singapore,MCV2,SGP,2022,,92.0,92.0,
Neonatal mortality rate (per 1000 live births),Singapore,WHOSIS_000003,SGP,2022,SEX_BTSX,0.934852421284,1.0,
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Singapore,PCV3,SGP,2022,,90.0,90.0,
Prevalence of obesity among children and adolescents (5–19 years) (%),Singapore,NCD_BMI_PLUS2C,SGP,2022,SEX_BTSX,15.9699802399,16.0,
Prevalence of overweight in children under 5 (%),Singapore,NUTOVERWEIGHTPREV,SGP,2022,,3.79999995232,3.8,
Prevalence of stunting in children under 5 (%),Singapore,NUTSTUNTINGPREV,SGP,2022,,3.0,3.0,
Proportion of births attended by skilled health personnel (%),Singapore,MDG_0000000025,SGP,2022,,99.5,100.0,"Definition includes other cadres that is not in alignment with the standard definition.  Registry of Births and Deaths 2022, Immigration and Checkpoints Authority Singapore"
